"BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE"
"C10691",0.122426256714691,1,0.0391451230098469,0.0321604465024993,0.027056,0,0.916667,0.416667,0.75,0,0,0.0949720670391061,0.198664440734558,0.132595505093312,0.00797242194773341,0,1
"C10692",0.00142870934401267,0.818182,0.0139699430480324,0.00539728295869239,0.0206702222222222,0,0.583333,0.25,0.5,0,0,0.0670391061452514,0.432387312186978,0.0157329623292422,0.000876248108166048,0.25,1
"C10693",0.0744759021487685,1,0.00738444484729373,0,0.0160946666666667,0,1,0,1,0,0,0.053072625698324,0.0383973288814691,0.00978018134298742,0.208290751301978,0,1
"C10695",0.0174123741186495,1,0.07551779104099,0.0405772639455365,0.0910835555555556,0,1,1,1,0,0,0.150837988826816,0.248747913188648,0.0636642128797191,0.0025567451171264,0.916667,1
"C10696",0.543999334844939,1,0.257954953520188,0.310343770124812,0,0.0590124468363336,0.25,0.25,0,0.111111333333333,0.016260162601626,0.0279329608938547,0.348914858096828,0.149176002078804,0.120021808248727,0,1
"C10697",0.112611567428515,1,0.00465644376571817,0.00560213438007912,0,0.0404916242759116,0.333333,0.333333,0,0.0555553333333333,0.00813008130081301,0.0195530726256983,0.131886477462437,0.0496963967265505,0.00664760086744292,0,1
"C10698",0.153708005630349,0.9,0,0,0,0.0846003071692928,0,0,0,0.2,0.040650406504065,0,0.131886477462437,0.0170093981294464,0.0154229246392192,0,0.666666666666667
"C10699",0.034382342644678,1,0.0401561432940786,0.0139218007298599,0.0623008888888889,0,0.916667,0.25,0.916667,0,0,0.0837988826815642,0.398998330550918,0.0396623618935604,0.00286689606837234,0,1
"C10700",0.0610598168120455,1,0.0108761149414646,0,0.0237048888888889,0.000409280105455266,0.666667,0,0.583333,0.0555553333333333,0.00813008130081301,0.0223463687150838,0.0383973288814691,0.0124637182163846,0.0182649783873448,0,1
"C10701",0.215008355166849,1,0,0,0,0.034332237983013,0,0,0,0.333333333333333,0.0650406504065041,0,0.248747913188648,0.0211064525941693,0.0188614277192637,0,1
"C10702",0.0146059419839667,1,0.0387837821579594,0.00900364929927321,0.0682195555555556,0,1,0.166667,1,0,0,0.0949720670391061,0.148580968280467,0.0320218154104109,0.00221081256155247,0,1
"C10703",0.312020382841766,1,0,0,0,0.0157866391798648,0,0,0,0.111111333333333,0.016260162601626,0,0.232053422370618,0.034635860064589,0.0283509146651672,0,1
"C10704",0.0516374475720876,1,0.114224900422251,0.0754103468367629,0.112343111111111,0.000770865641884118,1,0.75,1,0.0555553333333333,0.00813008130081301,0.508379888268156,0.248747913188648,0.0947824838213707,0.00271070947856052,0.166667,1
"C10705",0.0430632654074434,1,0.00331487409045389,0,0.00722488888888889,0,0.5,0,0.5,0,0,0.0167597765363128,0.0317195325542571,0.00425137395860023,0.09530151997607,0,1
"C10706",0.368939041684944,1,0.00135237727410742,0.00162703548100218,0,0.185270516433278,0.083333,0.083333,0,0.388888666666667,0.130081300813008,0.00279329608938547,0.298831385642738,0.188235471769194,0.0312201629383003,0,1
"C10707",0.0000741345233377328,0.2,0.000405794749015948,0,0.000884444444444444,0,0.2,0,0.1,0,0,0.00558659217877095,0.215358931552588,0.000977366790330437,0.000638212860091358,0.5,0.666666666666667
"C10708",0.297013529738241,1,0.00738913493735773,0.00888981569505351,0,0.153603340623217,0.25,0.25,0,0.833333333333333,0.0975609756097561,0.00558659217877095,0.265442404006678,0.0134730415165584,0.0266582915834381,0,0.333333333333333
"C10709",0.142076999885044,1,0.0166808151050264,0.00799828268269496,0.0218666666666667,0.0585101915031047,1,0.083333,1,0.0555553333333333,0.024390243902439,0.0391061452513966,0.0984974958263773,0.079952228070537,0.0131220831395936,0.083333,1
"C10710",0.0123558552734702,1,0.0262277993057443,0.0315544788248643,0,0,1,1,0,0,0,0.0670391061452514,0.131886477462437,0.0250857469021503,0.00285302632793917,0,1
"C10711",0.182365262483287,1,0.0367050526748093,0,0.08,0.0560670946439535,1,0,1,0.0555553333333333,0.0569105691056911,0.0335195530726257,0.198664440734558,0.0436564698994796,0.0535800694817011,0,1
"C10712",0.151873011787822,1,0,0,0,0.00274478901422404,0,0,0,0.222222,0.040650406504065,0,0.0984974958263773,0.0131484288676008,0.0139522862862761,0,1
"C10713",0.00766539777779152,0.818182,0.023064639433013,0,0.0502702222222222,0,0.583333,0,0.5,0,0,0.0698324022346369,0.599332220367279,0.0259752094543346,0.00630097632603463,0.25,1
"C10714",0.102073104172173,1,0.00169964785580298,0,0.00370444444444444,0,0.142857,0,0.142857,0,0,0.00279329608938547,0.131886477462437,0.00572348999193702,0.00361808179343203,0,0.166666666666667
"C10715",0.111301921021153,1,0.00697538742692891,0.00662565549388206,0.0032,0,0.583333,0.5,0.166667,0,0,0.0307262569832402,0.0984974958263773,0.0691092904150486,0.0117122867694788,0,1
"C10716",0.0122561462368523,0.818182,0.0412931842591605,0.0496795363243276,0,0.00818096309903588,0.75,0.75,0,0.0555553333333333,0.00813008130081301,0.058659217877095,0.198664440734558,0.0477193901359545,0.00154821411123517,0.5,1
"C10717",0.0167087057103259,1,0.0723627878466308,0.072357201999448,0.0266342222222222,0,1,0.916667,1,0,0,0.142458100558659,0.666110183639399,0.0770662637572735,0.00261237968143864,1,1
"C10718",0.0235355210795673,1,0.0344067046264884,0.0413944616516913,0,0,0.5,0.5,0,0,0,0.0223463687150838,0.382303839732888,0.0288625650729033,0.00341612277241791,0.166667,1
"C10719",0.0476998394533553,1,0.00471761885350952,0,0.0102822222222222,0.0200305316913382,1,0,0.857143,0.095238,0.024390243902439,0.0195530726256983,0.0317195325542571,0.0031924540518402,0.0121730433882426,0,0.166666666666667
"C10720",0.0287160733130747,1,0.0494959478641432,0.0389423778711399,0.0373297777777778,0,1,1,1,0,0,0.0837988826815642,0.165275459098498,0.0344559319098068,0.00230599986452351,0.333333,1
"C10721",0.0400840987736845,1,0.0118125016185909,0.0073599313073078,0.0124124444444444,0.0154342064970709,0.5,0.166667,0.416667,0.0555553333333333,0.00813008130081301,0.0363128491620112,0.0383973288814691,0.012535566185253,0.00288807299179692,0,1
"C10722",0.0785480588867805,1,0.00856512404166676,0.00785132938759238,0.00444444444444444,0,1,0.25,1,0,0,0.0446927374301676,0.218697829716194,0.0253115042621362,0.00509347270644663,0,1
"C10723",0.367941022112691,1,0.00670723662544349,0.00806942868533227,0,0.201490418511763,0.166667,0.166667,0,0.444444666666667,0.0975609756097561,0.00558659217877095,0.332220367278798,0.0130025934201584,0.0183317934727427,0,0
"C10724",0.231839562165114,1,0.00855717128025388,0,0.0186506666666667,0,1,0,1,0,0,0.0335195530726257,0.138564273789649,0.00921021555520617,0.31806427659303,0,1
"C10725",0.0133934082449905,1,0.0666202823556569,0.0353048544880248,0.0812426666666667,0,1,1,1,0,0,0.282122905027933,0.198664440734558,0.0560276130712752,0.00227325768677855,1,1
"C10726",0.0612843062777148,1,0.00599780952402315,0.00159465178325002,0.0101835555555556,0,0.916667,0.083333,0.833333,0,0,0.0335195530726257,0.0484140233722871,0.0135312979926847,0.00348773852917355,0,1
"C10727",0.160846251911114,1,0,0,0,0.0753164975916683,0,0,0,0.111111333333333,0.024390243902439,0,0.181969949916528,0.0149342781255937,0.0116618926183924,0,1
"C10728",0.0811954472803038,0.833333,0,0,0,0.0465896856432986,0,0,0,0.111111333333333,0.040650406504065,0,0.0984974958263773,0.00488269359157023,0.00406464860606474,0,0
"C10729",0.0524804580847413,1,0,0,0,0.0502415868604613,0,0,0,0.222222,0.0813008130081301,0,0.0484140233722871,0.0339921128255324,0.00394375965454628,0.1,1
"C10730",0.177858943751759,1,0.0035057403643629,0.00421773130117452,0,0,0.416667,0.416667,0,0,0,0.0139664804469274,0.148580968280467,0.017898106266838,0.011939486560141,0,1
"C10731",0.0505994325968923,1,0.0450854279513462,0.0427194946180502,0.0208742222222222,0,1,1,0.416667,0,0,0.139664804469274,0.315525876460768,0.0580958104987461,0.00451710043939629,0,1
"C10732",0.023871113029385,1,0.025073017565203,0.0301651691250882,0,0,0.416667,0.416667,0,0,0,0.0446927374301676,0.0884808013355593,0.0221888141292474,0.00252545982399241,0,1
"C10733",0.135088463327339,1,0.00130506853954878,0.00157011867889233,0,0.00527589037862939,0.083333,0.083333,0,0.0555553333333333,0.016260162601626,0.00279329608938547,0.0918196994991653,0.00736145555597467,0.0516367366549642,0,1
"C10734",0.136353570175357,1,0,0,0,0.0360664985162033,0,0,0,0.333333333333333,0.0731707317073171,0,0.0984974958263773,0.0353769900396089,0.0122581619256262,0,1
"C10735",0.722752372810546,1,0.19720482867203,0.164398294949247,0.131989333333333,0.0402273461496739,1,0.75,1,0.111111333333333,0.016260162601626,0.245810055865922,0.582637729549249,0.477097347839099,0.0397758114539105,0.083333,1
"C10736",0.0977268860979185,1,0.151840238403395,0.156447115826919,0.04752,0.0597624226130086,1,1,1,0.166666666666667,0.040650406504065,0.229050279329609,0.332220367278798,0.202574748537156,0.00691334519308745,0.333333,1
"C10737",0.284745939379438,1,0,0,0,0.211557588763922,0,0,0,0.111111333333333,0.016260162601626,0,0.465776293823038,0.032760185151948,0.0255188108964392,0,1
"C10738",0.0440377242626123,1,0.00765850924059897,0.00921389800361863,0,0.00211271543822006,0.25,0.25,0,0.0555553333333333,0.00813008130081301,0.00837988826815642,0.198664440734558,0.0153585534145162,0.00234807796145695,0,1
"C10739",0.0234591131389636,1,0.106615127334926,0.0573446594498451,0.128485333333333,0,1,1,1,0,0,0.198324022346369,0.0984974958263773,0.0954958877663212,0.00231698500876443,0.454545,1
"C10740",0.00466434467827555,1,0.00594723811811564,0,0.0129622222222222,0,0.75,0,0.666667,0,0,0.0279329608938547,0.265442404006678,0.006729481761687,0.00273928622145205,0.083333,1
"C10741",0.043160770133051,0.857143,0.0282710472379754,0.0340126958815051,0,0,0.285714,0.285714,0,0,0,0.00837988826815642,0.0484140233722871,0.00469818141811254,0.00202256389597587,0,0.166666666666667
"C10742",0.195059215228438,1,0.0266552092524465,0.0320686926922015,0,0.0900740670792701,1,1,0,0.222222,0.032520325203252,0.0670391061452514,0.165275459098498,0.0301592765420309,0.0158747903551045,0,1
"C10743",0.41018628044893,1,0,0,0,0.135182142411047,0,0,0,0.222222,0.0650406504065041,0,0.532554257095159,0.0457796452877158,0.0239641037247509,0,1
"C10744",0.0538126581272956,1,0.00159034836561577,0.00191333680885645,0,0,0.166667,0.166667,0,0,0,0.00558659217877095,0.0383973288814691,0.0109457516259241,0.00397512134201593,0,1
"C10745",0.125343417025476,1,0.0175733596359022,0.0044603637032721,0.0302213333333333,0.00970993429417048,0.333333,0.166667,0.166667,0.0555553333333333,0.00813008130081301,0.0195530726256983,0.198664440734558,0.128794416433604,0.00830259699693398,0.083333,1
"C10746",0.000813543153676449,1,0.00132546023547923,0.00159465178325002,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.0984974958263773,0.000377980639463605,0.000885069671111326,0,1
"C10747",0.138836157898543,0.818182,0.0162795065291152,0.00679566990708087,0.0231706666666667,0.0680313848924186,0.5,0.25,0.416667,0.111111333333333,0.016260162601626,0.053072625698324,0.148580968280467,0.0143530517531507,0.0100725936020272,0,1
"C10748",0.256355974705464,1,0,0,0,0.00475108801810894,0,0,0,0.166666666666667,0.024390243902439,0,0.282136894824708,0.0241912207312841,0.0158160469719242,0,1
"C10749",0.0974215523956152,1,0.000657020442879087,0.000790456622404858,0,0.000800708051892631,0.083333,0.083333,0,0.0555553333333333,0.00813008130081301,0.00279329608938547,0.0651085141903172,0.00689127072105975,0.00910246257476451,0,1
"C10750",0.7233440798952,1,0.00824313916292496,0,0.0179662222222222,0.0714822622974762,0.25,0,0.25,0.333333333333333,0.0569105691056911,0.00837988826815642,0.482470784641068,0.0624552803959694,0.0462455425794877,0,1
"C10751",0.0131885617598531,0.363636,0,0,0,0.0230139449597347,0,0,0,0.111111333333333,0.032520325203252,0,0.0383973288814691,0.070918559929724,0.00403606999159706,0.333333,1
"C10752",0.0711637169855261,0.909091,0.179868420542839,0.0625508295255911,0.278712,0,0.75,0.583333,0.583333,0,0,0.103351955307263,0.215358931552588,0.0711587609074162,0.00544972928180171,0,1
"C10753",0.352544375489751,1,0.154774603447787,0.181632555429483,0.00828933333333333,0.0338706886001015,0.666667,0.666667,0.166667,0.111111333333333,0.032520325203252,0.226256983240223,0.332220367278798,0.0462207153108441,0.0612072752818005,0,1
"C10754",0.125938411488405,1,0,0,0,0.0153246547903155,0,0,0,0.277778,0.0650406504065041,0,0.198664440734558,0.014555251577212,0.0115045910796238,0,1
"C10755",0.0752952282252364,1,0.0329068953908038,0.0196478272869453,0.0361275555555556,0,1,0.416667,0.833333,0,0,0.103351955307263,0.0484140233722871,0.0268453591849816,0.0242658154250164,0,1
"C10756",0.0074781173571422,1,0.0247706087145544,0.0140900978257536,0.0284626666666667,0,1,0.333333,1,0,0,0.134078212290503,0.365609348914858,0.0185694280615395,0.00236082028012165,0.75,1
"C10757",0.034679039220308,1,0.015842104651407,0.0171483946149836,0.00346222222222222,0,0.166667,0.083333,0.083333,0,0,0.00558659217877095,0.0484140233722871,0.0096062851943374,0.00281376153716093,0,1
"C10758",0.253875528541026,1,0,0,0,0.00120387589509813,0,0,0,0.0666666666666667,0.00813008130081301,0,0.181969949916528,0.0172376103096248,0.0207116193992815,0,0.666666666666667
"C10759",0.135024205642287,1,0,0,0,0.00550756468842102,0,0,0,0.277778,0.0569105691056911,0,0.0901502504173623,0.0147962191144639,0.0115596679273307,0,1
"C10760",0.0258842100763457,1,0.0891488241026583,0.0678379588457174,0.0714071111111111,0,1,0.916667,1,0,0,0.270949720670391,0.666110183639399,0.07103863553757,0.00272056819571678,0.583333,1
"C10761",0.144521694642335,1,0.0336163224922241,0.0151749517004508,0.0457768888888889,0.0455375523891615,1,0.333333,1,0.166666666666667,0.032520325203252,0.128491620111732,0.215358931552588,0.0281473953064212,0.0175662053933232,0,1
"C10762",0.405167405766122,1,0,0,0,0.131169872000083,0,0,0,0.666666666666667,0.504065040650406,0,0.382303839732888,0.0350335974010542,0.031574993006165,0,1
"C10763",0.0000134279335937363,0.090909,0.000489400702330791,0,0.00106666666666667,0,0.166667,0,0.166667,0,0,0.00558659217877095,0.0484140233722871,0.000186978152640709,0.000115480659220604,0,1
"C10764",0.00503414154646575,0.363636,0.0229117017135346,0.0275649053942163,0,0,0.083333,0.083333,0,0,0,0.0251396648044693,0.0484140233722871,0.0639857181835556,0.00186960796071321,0,1
"C10765",0.0755832898271996,0.909091,0.0116622148195835,0.014030727713208,0,0,0.25,0.25,0,0,0,0.0139664804469274,0.0684474123539232,0.0507380772153036,0.00989712785392101,0,1
"C10766",0.294229090144267,1,0,0,0,0.0617238653574532,0,0,0,0.277778,0.0487804878048781,0,0.248747913188648,0.120956582428374,0.0298317764177694,0,1
"C10767",0.0000888426030546091,1,0,0,0,0.0243718351617665,0,0,0,0.111111333333333,0.024390243902439,0,0.0484140233722871,0.0000680381396632011,0.000111802161365342,0,0
"C10768",0.00437319429975308,1,0.022025274691438,0,0.0480048888888889,0,1,0,1,0,0,0.0642458100558659,0.298831385642738,0.0210026202574123,0.00233091422082023,1,1
"C10769",0.060765633004983,1,0,0,0,0.0265115859920349,0,0,0,0.388888666666667,0.0813008130081301,0,0.0984974958263773,0.00521473765504845,0.00427055979386657,0,1
"C10770",0.081947263529232,0.777778,0.0152850035185871,0.00514630930111319,0.0239911111111111,0.0869145150939238,0.666667,0.222222,0.444444,0.444444666666667,0.154471544715447,0.0195530726256983,0.198664440734558,0.0121726993929711,0.00542894617464578,0,0.5
"C10771",0.0827336750733593,0.875,0,0,0,0.0419590955457905,0,0,0,0.0833333333333333,0.00813008130081301,0,0.0818030050083473,0.0051416926380015,0.00425742685239183,0,0.333333333333333
"C10772",0.0811305270994153,1,0.0179485668410225,0,0.04122,0,1,0,1,0,0,0.128491620111732,0.0484140233722871,0.0234507083058408,0.0144508425658017,0,1
"C10773",0.0709067268898767,1,0.0130981980470057,0.0157583489220767,0,0,0.5,0.5,0,0,0,0.0335195530726257,0.298831385642738,0.00638060932930708,0.00451473755487237,0,1
"C10774",0.0662437201738241,1,0.0181526877172863,0.021839369499218,0,0,0.5,0.5,0,0,0,0.0251396648044693,0.0984974958263773,0.00595456616843776,0.00433026897578105,0,1
"C10775",0.0669454751370564,1,0.0366691632899718,0.00355386549725536,0.0734835555555556,0.0160432378743651,1,0.166667,0.916667,0.111111333333333,0.024390243902439,0.0474860335195531,0.0484140233722871,0.026422260755534,0.0226805731481204,0,1
"C10776",0.0864729119525978,1,0.0554792792840557,0.063300070532675,0.006244,0,1,0.833333,0.666667,0,0,0.136871508379888,0.165275459098498,0.0552105278302504,0.00467988696582115,0,1
"C10777",0.163905115334098,0.888889,0.0844126488058521,0.10155625747493,0,0.0765299029642902,0.333333,0.333333,0,0.148148,0.024390243902439,0.0223463687150838,0.298831385642738,0.0315492403630984,0.00781533536537545,0,0.5
"C10779",0.178881955002695,1,0.0232465333607126,0,0.0506666666666667,0,0.5,0,0.5,0,0,0.0167597765363128,0.120200333889816,0.05010006551994,0.0334963160973535,0,1
"C10780",0.210375308900761,1,0.00345190628710651,0,0.00752355555555556,0.060859233605208,0.583333,0,0.583333,0.166666666666667,0.0569105691056911,0.0195530726256983,0.198664440734558,0.0306203412286197,0.0129399657182273,0,1
"C10781",0.0480710897059187,0.857143,0,0,0,0.0520701030959749,0,0,0,0.285714,0.0487804878048781,0,0.0383973288814691,0.0328258884995712,0.00323516646119089,0,0.166666666666667
"C10782",0.220199156446195,1,0.0037459545424236,0.00450673127050814,0,0.0336404010715291,0.25,0.25,0,0.111111333333333,0.032520325203252,0.0111731843575419,0.348914858096828,0.0203078633799491,0.0146059141804809,0,1
"C10783",0.545976171797597,1,0,0,0,0.0858264632112385,0,0,0,0.166666666666667,0.0487804878048781,0,0.432387312186978,0.0635258045488116,0.0368908379885406,0,1
"C10784",0.148629096305856,1,0.028808572342702,0,0.0627893333333333,0.0433859951753752,1,0,1,0.277778,0.0487804878048781,0.0698324022346369,0.165275459098498,0.136830291764524,0.00993804061330896,0,1
"C10785",0.288812463747573,1,0,0,0,0.0102948385549566,0,0,0,0.222222,0.0487804878048781,0,0.198664440734558,0.0284937721666061,0.0353793060369611,0,1
"C10786",0.0428200221529029,1,0.0394785272383098,0.0360891778343402,0.0206653333333333,0.00492801717213831,0.916667,0.5,1,0.0555553333333333,0.00813008130081301,0.0754189944134078,0.0651085141903172,0.0346809118469754,0.0030371584814012,0,1
"C10787",0.0397015422966076,0.875,0.0506957952526908,0.0503603299702536,0.01926,0,0.875,0.875,0.5,0,0,0.0921787709497207,0.131886477462437,0.0186911680939413,0.0177481496611755,0,0.333333333333333
"C10788",0.276814426697108,1,0,0,0,0.0465408308232103,0,0,0,0.166666666666667,0.0569105691056911,0,0.215358931552588,0.0291583639465168,0.0172950679181333,0,1
